Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
SP1,22-04-2013,Celta,Zaragoza,2,1,H,1,1,D,2012
SP1,26-04-2013,Vallecano,Osasuna,2,2,D,1,2,A,2012
SP1,27-04-2013,Ath Bilbao,Barcelona,2,2,D,1,0,H,2012
SP1,27-04-2013,Ath Madrid,Real Madrid,1,2,A,1,1,D,2012
SP1,27-04-2013,Levante,Celta,0,1,A,0,1,A,2012
SP1,27-04-2013,Zaragoza,Mallorca,3,2,H,1,1,D,2012
SP1,28-04-2013,Espanol,Granada,0,1,A,0,1,A,2012
SP1,28-04-2013,Malaga,Getafe,2,1,H,1,0,H,2012
SP1,28-04-2013,Sociedad,Valencia,4,2,H,1,1,D,2012
SP1,28-04-2013,Valladolid,Sevilla,1,1,D,1,0,H,2012
SP1,29-04-2013,Betis,La Coruna,1,1,D,0,1,A,2012
SP1,03-05-2013,Celta,Ath Bilbao,1,1,D,0,1,A,2012
SP1,04-05-2013,Granada,Malaga,1,0,H,1,0,H,2012
SP1,04-05-2013,La Coruna,Ath Madrid,0,0,D,0,0,D,2012
SP1,04-05-2013,Real Madrid,Valladolid,4,3,H,2,2,D,2012
SP1,04-05-2013,Valencia,Osasuna,4,0,H,2,0,H,2012
SP1,05-05-2013,Barcelona,Betis,4,2,H,1,2,A,2012
SP1,05-05-2013,Mallorca,Levante,1,1,D,1,1,D,2012
SP1,05-05-2013,Sevilla,Espanol,3,0,H,3,0,H,2012
SP1,05-05-2013,Zaragoza,Vallecano,3,0,H,1,0,H,2012
SP1,06-05-2013,Getafe,Sociedad,2,1,H,2,1,H,2012
SP1,08-05-2013,Celta,Ath Madrid,1,3,A,0,0,D,2012
SP1,08-05-2013,Real Madrid,Malaga,6,2,H,4,2,H,2012
SP1,10-05-2013,Levante,Zaragoza,0,0,D,0,0,D,2012
SP1,11-05-2013,Ath Bilbao,Mallorca,2,1,H,1,0,H,2012
SP1,11-05-2013,Espanol,Real Madrid,1,1,D,1,0,H,2012
SP1,11-05-2013,Osasuna,Getafe,1,0,H,0,0,D,2012
SP1,11-05-2013,Valladolid,La Coruna,1,0,H,0,0,D,2012
SP1,12-05-2013,Ath Madrid,Barcelona,1,2,A,0,0,D,2012
SP1,12-05-2013,Betis,Celta,1,0,H,0,0,D,2012
SP1,12-05-2013,Malaga,Sevilla,0,0,D,0,0,D,2012
SP1,12-05-2013,Vallecano,Valencia,0,4,A,0,2,A,2012
SP1,13-05-2013,Sociedad,Granada,2,2,D,2,1,H,2012
SP1,18-05-2013,Getafe,Valencia,0,1,A,0,1,A,2012
SP1,18-05-2013,Granada,Osasuna,3,0,H,1,0,H,2012
SP1,18-05-2013,Sevilla,Sociedad,1,2,A,1,2,A,2012
SP1,19-05-2013,Barcelona,Valladolid,2,1,H,2,0,H,2012
SP1,19-05-2013,La Coruna,Espanol,2,0,H,0,0,D,2012
SP1,19-05-2013,Levante,Vallecano,2,3,A,0,1,A,2012
SP1,19-05-2013,Zaragoza,Ath Bilbao,1,2,A,1,0,H,2012
SP1,20-05-2013,Mallorca,Betis,1,0,H,1,0,H,2012
SP1,26-05-2013,Ath Bilbao,Levante,0,1,A,0,0,D,2012
SP1,26-05-2013,Ath Madrid,Mallorca,0,0,D,0,0,D,2012
SP1,26-05-2013,Betis,Zaragoza,4,0,H,2,0,H,2012
SP1,26-05-2013,Espanol,Barcelona,0,2,A,0,1,A,2012
SP1,26-05-2013,Getafe,Vallecano,1,2,A,0,0,D,2012
SP1,26-05-2013,Malaga,La Coruna,3,1,H,1,0,H,2012
SP1,26-05-2013,Osasuna,Sevilla,2,1,H,0,0,D,2012
SP1,26-05-2013,Sociedad,Real Madrid,3,3,D,0,1,A,2012
SP1,26-05-2013,Valencia,Granada,1,0,H,0,0,D,2012
SP1,26-05-2013,Valladolid,Celta,0,2,A,0,1,A,2012
SP1,01-06-2013,Barcelona,Malaga,4,1,H,3,0,H,2012
SP1,01-06-2013,Celta,Espanol,1,0,H,1,0,H,2012
SP1,01-06-2013,Granada,Getafe,2,0,H,1,0,H,2012
SP1,01-06-2013,La Coruna,Sociedad,0,1,A,0,1,A,2012
SP1,01-06-2013,Levante,Betis,1,1,D,0,0,D,2012
SP1,01-06-2013,Mallorca,Valladolid,4,2,H,2,1,H,2012
SP1,01-06-2013,Real Madrid,Osasuna,4,2,H,2,0,H,2012
SP1,01-06-2013,Sevilla,Valencia,4,3,H,2,1,H,2012
SP1,01-06-2013,Vallecano,Ath Bilbao,2,2,D,1,1,D,2012
SP1,01-06-2013,Zaragoza,Ath Madrid,1,3,A,0,0,D,2012
SP1,17-08-2013,Sociedad,Getafe,2,0,H,1,0,H,2013
SP1,17-08-2013,Valencia,Malaga,1,0,H,0,0,D,2013
SP1,17-08-2013,Valladolid,Ath Bilbao,1,2,A,1,1,D,2013
SP1,18-08-2013,Barcelona,Levante,7,0,H,6,0,H,2013
SP1,18-08-2013,Osasuna,Granada,1,2,A,0,2,A,2013
SP1,18-08-2013,Real Madrid,Betis,2,1,H,1,1,D,2013
SP1,18-08-2013,Sevilla,Ath Madrid,1,3,A,1,1,D,2013
SP1,19-08-2013,Almeria,Villarreal,2,3,A,1,0,H,2013
SP1,19-08-2013,Celta,Espanol,2,2,D,1,0,H,2013
SP1,19-08-2013,Vallecano,Elche,3,0,H,2,0,H,2013
SP1,23-08-2013,Ath Bilbao,Osasuna,2,0,H,1,0,H,2013
SP1,23-08-2013,Getafe,Almeria,2,2,D,1,2,A,2013
SP1,24-08-2013,Elche,Sociedad,1,1,D,1,0,H,2013
SP1,24-08-2013,Espanol,Valencia,3,1,H,1,1,D,2013
SP1,24-08-2013,Villarreal,Valladolid,2,1,H,1,1,D,2013
SP1,25-08-2013,Ath Madrid,Vallecano,5,0,H,3,0,H,2013
SP1,25-08-2013,Betis,Celta,1,2,A,0,0,D,2013
SP1,25-08-2013,Levante,Sevilla,0,0,D,0,0,D,2013
SP1,25-08-2013,Malaga,Barcelona,0,1,A,0,1,A,2013
SP1,26-08-2013,Granada,Real Madrid,0,1,A,0,1,A,2013
SP1,30-08-2013,Almeria,Elche,2,2,D,2,1,H,2013
SP1,30-08-2013,Vallecano,Levante,1,2,A,0,1,A,2013
SP1,31-08-2013,Celta,Granada,1,1,D,1,0,H,2013
SP1,31-08-2013,Osasuna,Villarreal,0,3,A,0,2,A,2013
SP1,31-08-2013,Valladolid,Getafe,1,0,H,0,0,D,2013
SP1,01-09-2013,Espanol,Betis,0,0,D,0,0,D,2013
SP1,01-09-2013,Real Madrid,Ath Bilbao,3,1,H,2,0,H,2013
SP1,01-09-2013,Sevilla,Malaga,2,2,D,1,1,D,2013
SP1,01-09-2013,Sociedad,Ath Madrid,1,2,A,0,1,A,2013
SP1,01-09-2013,Valencia,Barcelona,2,3,A,2,3,A,2013
SP1,14-09-2013,Ath Madrid,Almeria,4,2,H,2,1,H,2013
SP1,14-09-2013,Barcelona,Sevilla,3,2,H,1,0,H,2013
SP1,14-09-2013,Levante,Sociedad,0,0,D,0,0,D,2013
SP1,14-09-2013,Villarreal,Real Madrid,2,2,D,1,1,D,2013
SP1,15-09-2013,Betis,Valencia,3,1,H,3,0,H,2013
SP1,15-09-2013,Getafe,Osasuna,2,1,H,1,1,D,2013
SP1,15-09-2013,Granada,Espanol,0,1,A,0,0,D,2013
SP1,15-09-2013,Malaga,Vallecano,5,0,H,2,0,H,2013
SP1,16-09-2013,Ath Bilbao,Celta,3,2,H,1,1,D,2013
SP1,16-09-2013,Elche,Valladolid,0,0,D,0,0,D,2013
SP1,20-09-2013,Osasuna,Elche,2,1,H,1,0,H,2013
SP1,21-09-2013,Almeria,Levante,2,2,D,1,0,H,2013
SP1,21-09-2013,Sociedad,Malaga,0,0,D,0,0,D,2013
SP1,21-09-2013,Valladolid,Ath Madrid,0,2,A,0,0,D,2013
SP1,21-09-2013,Vallecano,Barcelona,0,4,A,0,1,A,2013
SP1,22-09-2013,Betis,Granada,0,0,D,0,0,D,2013
SP1,22-09-2013,Celta,Villarreal,0,0,D,0,0,D,2013
SP1,22-09-2013,Real Madrid,Getafe,4,1,H,2,1,H,2013
SP1,22-09-2013,Valencia,Sevilla,3,1,H,1,0,H,2013
SP1,23-09-2013,Espanol,Ath Bilbao,3,2,H,1,1,D,2013
SP1,24-09-2013,Ath Madrid,Osasuna,2,1,H,2,1,H,2013
SP1,24-09-2013,Barcelona,Sociedad,4,1,H,3,0,H,2013
SP1,24-09-2013,Levante,Valladolid,1,1,D,1,1,D,2013
SP1,24-09-2013,Malaga,Almeria,2,0,H,0,0,D,2013
SP1,25-09-2013,Elche,Real Madrid,1,2,A,0,0,D,2013
SP1,25-09-2013,Granada,Valencia,0,1,A,0,0,D,2013
SP1,25-09-2013,Sevilla,Vallecano,4,1,H,1,0,H,2013
SP1,26-09-2013,Ath Bilbao,Betis,2,1,H,0,0,D,2013
SP1,26-09-2013,Getafe,Celta,2,0,H,1,0,H,2013
SP1,26-09-2013,Villarreal,Espanol,2,1,H,1,0,H,2013
SP1,27-09-2013,Valladolid,Malaga,2,2,D,0,1,A,2013
SP1,28-09-2013,Almeria,Barcelona,0,2,A,0,1,A,2013
SP1,28-09-2013,Real Madrid,Ath Madrid,0,1,A,0,1,A,2013
SP1,28-09-2013,Sociedad,Sevilla,1,1,D,0,1,A,2013
SP1,28-09-2013,Valencia,Vallecano,1,0,H,1,0,H,2013
SP1,29-09-2013,Betis,Villarreal,1,0,H,1,0,H,2013
SP1,29-09-2013,Celta,Elche,0,1,A,0,0,D,2013
SP1,29-09-2013,Espanol,Getafe,0,2,A,0,0,D,2013
SP1,29-09-2013,Osasuna,Levante,0,1,A,0,0,D,2013
SP1,30-09-2013,Granada,Ath Bilbao,2,0,H,0,0,D,2013
SP1,04-10-2013,Malaga,Osasuna,0,1,A,0,1,A,2013
SP1,04-10-2013,Villarreal,Granada,3,0,H,1,0,H,2013
SP1,05-10-2013,Barcelona,Valladolid,4,1,H,1,1,D,2013
SP1,05-10-2013,Elche,Espanol,2,1,H,1,0,H,2013
SP1,05-10-2013,Levante,Real Madrid,2,3,A,0,0,D,2013
SP1,05-10-2013,Vallecano,Sociedad,1,0,H,0,0,D,2013
SP1,06-10-2013,Ath Bilbao,Valencia,1,1,D,0,1,A,2013
SP1,06-10-2013,Ath Madrid,Celta,2,1,H,1,0,H,2013
SP1,06-10-2013,Getafe,Betis,3,1,H,3,0,H,2013
SP1,06-10-2013,Sevilla,Almeria,2,1,H,1,1,D,2013
SP1,19-10-2013,Espanol,Ath Madrid,1,0,H,0,0,D,2013
SP1,19-10-2013,Osasuna,Barcelona,0,0,D,0,0,D,2013
SP1,19-10-2013,Real Madrid,Malaga,2,0,H,0,0,D,2013
SP1,19-10-2013,Valencia,Sociedad,1,2,A,0,1,A,2013
SP1,20-10-2013,Almeria,Vallecano,0,1,A,0,0,D,2013
SP1,20-10-2013,Betis,Elche,1,2,A,1,2,A,2013
SP1,20-10-2013,Granada,Getafe,0,2,A,0,0,D,2013
SP1,20-10-2013,Valladolid,Sevilla,2,2,D,0,2,A,2013
SP1,21-10-2013,Ath Bilbao,Villarreal,2,0,H,2,0,H,2013
SP1,21-10-2013,Celta,Levante,0,1,A,0,0,D,2013
SP1,25-10-2013,Vallecano,Valladolid,0,3,A,0,2,A,2013
SP1,26-10-2013,Barcelona,Real Madrid,2,1,H,1,0,H,2013
SP1,26-10-2013,Elche,Granada,0,1,A,0,1,A,2013
SP1,26-10-2013,Levante,Espanol,3,0,H,2,0,H,2013
SP1,26-10-2013,Malaga,Celta,0,5,A,0,2,A,2013
SP1,27-10-2013,Ath Madrid,Betis,5,0,H,1,0,H,2013
SP1,27-10-2013,Sevilla,Osasuna,2,1,H,0,0,D,2013
SP1,27-10-2013,Sociedad,Almeria,3,0,H,1,0,H,2013
SP1,27-10-2013,Villarreal,Valencia,4,1,H,2,0,H,2013
SP1,28-10-2013,Getafe,Ath Bilbao,0,1,A,0,1,A,2013
SP1,29-10-2013,Celta,Barcelona,0,3,A,0,1,A,2013
SP1,29-10-2013,Espanol,Malaga,0,0,D,0,0,D,2013
SP1,30-10-2013,Osasuna,Vallecano,3,1,H,2,0,H,2013
SP1,30-10-2013,Real Madrid,Sevilla,7,3,H,3,2,H,2013
SP1,30-10-2013,Valencia,Almeria,1,2,A,1,0,H,2013
SP1,30-10-2013,Valladolid,Sociedad,2,2,D,0,1,A,2013
SP1,31-10-2013,Ath Bilbao,Elche,2,2,D,0,1,A,2013
SP1,31-10-2013,Betis,Levante,0,0,D,0,0,D,2013
SP1,31-10-2013,Granada,Ath Madrid,1,2,A,0,1,A,2013
SP1,31-10-2013,Villarreal,Getafe,0,2,A,0,1,A,2013
SP1,01-11-2013,Barcelona,Espanol,1,0,H,0,0,D,2013
SP1,02-11-2013,Almeria,Valladolid,1,0,H,1,0,H,2013
SP1,02-11-2013,Sevilla,Celta,0,1,A,0,0,D,2013
SP1,02-11-2013,Sociedad,Osasuna,5,0,H,1,0,H,2013
SP1,02-11-2013,Vallecano,Real Madrid,2,3,A,0,2,A,2013
SP1,03-11-2013,Ath Madrid,Ath Bilbao,2,0,H,2,0,H,2013
SP1,03-11-2013,Getafe,Valencia,0,1,A,0,1,A,2013
SP1,03-11-2013,Levante,Granada,0,1,A,0,0,D,2013
SP1,03-11-2013,Malaga,Betis,3,2,H,1,1,D,2013
SP1,04-11-2013,Elche,Villarreal,0,1,A,0,0,D,2013
SP1,08-11-2013,Granada,Malaga,3,1,H,0,0,D,2013
SP1,08-11-2013,Osasuna,Almeria,0,1,A,0,1,A,2013
SP1,09-11-2013,Ath Bilbao,Levante,2,1,H,0,1,A,2013
SP1,09-11-2013,Celta,Vallecano,0,2,A,0,1,A,2013
SP1,09-11-2013,Getafe,Elche,1,1,D,1,0,H,2013
SP1,09-11-2013,Real Madrid,Sociedad,5,1,H,4,0,H,2013
SP1,10-11-2013,Betis,Barcelona,1,4,A,0,2,A,2013
SP1,10-11-2013,Espanol,Sevilla,1,3,A,1,2,A,2013
SP1,10-11-2013,Valencia,Valladolid,2,2,D,1,1,D,2013
SP1,10-11-2013,Villarreal,Ath Madrid,1,1,D,0,1,A,2013
SP1,22-11-2013,Valladolid,Osasuna,0,1,A,0,0,D,2013
SP1,23-11-2013,Almeria,Real Madrid,0,5,A,0,1,A,2013
SP1,23-11-2013,Ath Madrid,Getafe,7,0,H,2,0,H,2013
SP1,23-11-2013,Barcelona,Granada,4,0,H,2,0,H,2013
SP1,23-11-2013,Sociedad,Celta,4,3,H,1,2,A,2013
SP1,24-11-2013,Elche,Valencia,2,1,H,0,0,D,2013
SP1,24-11-2013,Levante,Villarreal,0,3,A,0,1,A,2013
SP1,24-11-2013,Sevilla,Betis,4,0,H,2,0,H,2013
SP1,24-11-2013,Vallecano,Espanol,1,4,A,0,1,A,2013
SP1,25-11-2013,Malaga,Ath Bilbao,1,2,A,1,0,H,2013
SP1,29-11-2013,Getafe,Levante,1,0,H,0,0,D,2013
SP1,29-11-2013,Villarreal,Malaga,1,1,D,1,0,H,2013
SP1,30-11-2013,Celta,Almeria,3,1,H,1,1,D,2013
SP1,30-11-2013,Elche,Ath Madrid,0,2,A,0,0,D,2013
SP1,30-11-2013,Espanol,Sociedad,1,2,A,1,0,H,2013
SP1,30-11-2013,Real Madrid,Valladolid,4,0,H,2,0,H,2013
SP1,01-12-2013,Ath Bilbao,Barcelona,1,0,H,0,0,D,2013
SP1,01-12-2013,Betis,Vallecano,2,2,D,1,0,H,2013
SP1,01-12-2013,Granada,Sevilla,1,2,A,0,1,A,2013
SP1,01-12-2013,Valencia,Osasuna,3,0,H,1,0,H,2013
SP1,13-12-2013,Levante,Elche,2,1,H,1,1,D,2013
SP1,14-12-2013,Barcelona,Villarreal,2,1,H,1,0,H,2013
SP1,14-12-2013,Malaga,Getafe,1,0,H,0,0,D,2013
SP1,14-12-2013,Osasuna,Real Madrid,2,2,D,2,1,H,2013
SP1,14-12-2013,Vallecano,Granada,0,2,A,0,1,A,2013
SP1,15-12-2013,Almeria,Espanol,0,0,D,0,0,D,2013
SP1,15-12-2013,Ath Madrid,Valencia,3,0,H,0,0,D,2013
SP1,15-12-2013,Sevilla,Ath Bilbao,1,1,D,1,1,D,2013
SP1,15-12-2013,Sociedad,Betis,5,1,H,1,1,D,2013
SP1,16-12-2013,Valladolid,Celta,3,0,H,0,0,D,2013
SP1,20-12-2013,Elche,Malaga,0,1,A,0,1,A,2013
SP1,21-12-2013,Ath Madrid,Levante,3,2,H,1,1,D,2013
SP1,21-12-2013,Betis,Almeria,0,1,A,0,1,A,2013
SP1,21-12-2013,Granada,Sociedad,1,3,A,1,2,A,2013
SP1,21-12-2013,Villarreal,Sevilla,1,2,A,0,1,A,2013
SP1,22-12-2013,Ath Bilbao,Vallecano,2,1,H,1,0,H,2013
SP1,22-12-2013,Celta,Osasuna,1,1,D,1,1,D,2013
SP1,22-12-2013,Espanol,Valladolid,4,2,H,2,0,H,2013
SP1,22-12-2013,Getafe,Barcelona,2,5,A,2,3,A,2013
SP1,22-12-2013,Valencia,Real Madrid,2,3,A,1,2,A,2013
SP1,04-01-2014,Almeria,Granada,3,0,H,2,0,H,2013
SP1,04-01-2014,Malaga,Ath Madrid,0,1,A,0,0,D,2013
SP1,04-01-2014,Valencia,Levante,2,0,H,1,0,H,2013
SP1,04-01-2014,Valladolid,Betis,0,0,D,0,0,D,2013
SP1,05-01-2014,Barcelona,Elche,4,0,H,2,0,H,2013
SP1,05-01-2014,Osasuna,Espanol,1,0,H,1,0,H,2013
SP1,05-01-2014,Sevilla,Getafe,3,0,H,1,0,H,2013
SP1,05-01-2014,Sociedad,Ath Bilbao,2,0,H,1,0,H,2013
SP1,06-01-2014,Real Madrid,Celta,3,0,H,0,0,D,2013
SP1,06-01-2014,Vallecano,Villarreal,2,5,A,0,3,A,2013
SP1,10-01-2014,Granada,Valladolid,4,0,H,2,0,H,2013
SP1,11-01-2014,Ath Bilbao,Almeria,6,1,H,3,1,H,2013
SP1,11-01-2014,Ath Madrid,Barcelona,0,0,D,0,0,D,2013
SP1,11-01-2014,Celta,Valencia,2,1,H,0,1,A,2013
SP1,11-01-2014,Elche,Sevilla,1,1,D,0,0,D,2013
SP1,12-01-2014,Betis,Osasuna,1,2,A,0,1,A,2013
SP1,12-01-2014,Espanol,Real Madrid,0,1,A,0,0,D,2013
SP1,12-01-2014,Getafe,Vallecano,0,1,A,0,1,A,2013
SP1,12-01-2014,Levante,Malaga,1,0,H,1,0,H,2013
SP1,13-01-2014,Villarreal,Sociedad,5,1,H,3,0,H,2013
SP1,17-01-2014,Malaga,Valencia,0,0,D,0,0,D,2013
SP1,18-01-2014,Betis,Real Madrid,0,5,A,0,3,A,2013
SP1,18-01-2014,Elche,Vallecano,2,0,H,1,0,H,2013
SP1,18-01-2014,Espanol,Celta,1,0,H,0,0,D,2013
SP1,18-01-2014,Granada,Osasuna,0,0,D,0,0,D,2013
SP1,19-01-2014,Ath Madrid,Sevilla,1,1,D,1,0,H,2013
SP1,19-01-2014,Getafe,Sociedad,2,2,D,1,2,A,2013
SP1,19-01-2014,Levante,Barcelona,1,1,D,1,1,D,2013
SP1,19-01-2014,Villarreal,Almeria,2,0,H,1,0,H,2013
SP1,20-01-2014,Ath Bilbao,Valladolid,4,2,H,0,1,A,2013
SP1,24-01-2014,Celta,Betis,4,2,H,3,1,H,2013
SP1,25-01-2014,Real Madrid,Granada,2,0,H,0,0,D,2013
SP1,25-01-2014,Sevilla,Levante,2,3,A,1,1,D,2013
SP1,25-01-2014,Valencia,Espanol,2,2,D,2,2,D,2013
SP1,25-01-2014,Valladolid,Villarreal,1,0,H,1,0,H,2013
SP1,26-01-2014,Almeria,Getafe,1,0,H,0,0,D,2013
SP1,26-01-2014,Barcelona,Malaga,3,0,H,1,0,H,2013
SP1,26-01-2014,Osasuna,Ath Bilbao,1,5,A,1,2,A,2013
SP1,26-01-2014,Vallecano,Ath Madrid,2,4,A,1,3,A,2013
SP1,27-01-2014,Sociedad,Elche,4,0,H,2,0,H,2013
SP1,31-01-2014,Granada,Celta,1,2,A,1,1,D,2013
SP1,01-02-2014,Barcelona,Valencia,2,3,A,1,1,D,2013
SP1,01-02-2014,Getafe,Valladolid,0,0,D,0,0,D,2013
SP1,01-02-2014,Levante,Vallecano,0,0,D,0,0,D,2013
SP1,01-02-2014,Malaga,Sevilla,3,2,H,1,0,H,2013
SP1,02-02-2014,Ath Bilbao,Real Madrid,1,1,D,0,0,D,2013
SP1,02-02-2014,Ath Madrid,Sociedad,4,0,H,1,0,H,2013
SP1,02-02-2014,Betis,Espanol,2,0,H,0,0,D,2013
SP1,02-02-2014,Elche,Almeria,1,0,H,0,0,D,2013
SP1,03-02-2014,Villarreal,Osasuna,3,1,H,0,0,D,2013
SP1,07-02-2014,Espanol,Granada,1,0,H,0,0,D,2013
SP1,08-02-2014,Almeria,Ath Madrid,2,0,H,0,0,D,2013
SP1,08-02-2014,Real Madrid,Villarreal,4,2,H,2,1,H,2013
SP1,08-02-2014,Valencia,Betis,5,0,H,2,0,H,2013
SP1,08-02-2014,Vallecano,Malaga,4,1,H,3,0,H,2013
SP1,09-02-2014,Osasuna,Getafe,2,0,H,1,0,H,2013
SP1,09-02-2014,Sevilla,Barcelona,1,4,A,1,2,A,2013
SP1,09-02-2014,Sociedad,Levante,0,0,D,0,0,D,2013
SP1,09-02-2014,Valladolid,Elche,2,2,D,0,1,A,2013
SP1,10-02-2014,Celta,Ath Bilbao,0,0,D,0,0,D,2013
SP1,14-02-2014,Elche,Osasuna,0,0,D,0,0,D,2013
SP1,15-02-2014,Ath Madrid,Valladolid,3,0,H,2,0,H,2013
SP1,15-02-2014,Barcelona,Vallecano,6,0,H,2,0,H,2013
SP1,15-02-2014,Levante,Almeria,1,0,H,0,0,D,2013
SP1,15-02-2014,Villarreal,Celta,0,2,A,0,0,D,2013
SP1,16-02-2014,Ath Bilbao,Espanol,1,2,A,0,1,A,2013
SP1,16-02-2014,Getafe,Real Madrid,0,3,A,0,2,A,2013
SP1,16-02-2014,Granada,Betis,1,0,H,1,0,H,2013
SP1,16-02-2014,Sevilla,Valencia,0,0,D,0,0,D,2013
SP1,17-02-2014,Malaga,Sociedad,0,1,A,0,1,A,2013
SP1,21-02-2014,Valladolid,Levante,1,1,D,0,1,A,2013
SP1,22-02-2014,Almeria,Malaga,0,0,D,0,0,D,2013
SP1,22-02-2014,Celta,Getafe,1,1,D,0,1,A,2013
SP1,22-02-2014,Real Madrid,Elche,3,0,H,1,0,H,2013
SP1,22-02-2014,Sociedad,Barcelona,3,1,H,1,1,D,2013
SP1,23-02-2014,Betis,Ath Bilbao,0,2,A,0,1,A,2013
SP1,23-02-2014,Osasuna,Ath Madrid,3,0,H,3,0,H,2013
SP1,23-02-2014,Valencia,Granada,2,1,H,0,0,D,2013
SP1,23-02-2014,Vallecano,Sevilla,0,1,A,0,0,D,2013
SP1,24-02-2014,Espanol,Villarreal,1,2,A,0,1,A,2013
SP1,28-02-2014,Ath Bilbao,Granada,4,0,H,2,0,H,2013
SP1,01-03-2014,Elche,Celta,1,0,H,0,0,D,2013
SP1,01-03-2014,Getafe,Espanol,0,0,D,0,0,D,2013
SP1,01-03-2014,Levante,Osasuna,2,0,H,2,0,H,2013
SP1,01-03-2014,Malaga,Valladolid,1,1,D,1,1,D,2013
SP1,02-03-2014,Ath Madrid,Real Madrid,2,2,D,2,1,H,2013
SP1,02-03-2014,Barcelona,Almeria,4,1,H,2,1,H,2013
SP1,02-03-2014,Sevilla,Sociedad,1,0,H,0,0,D,2013
SP1,02-03-2014,Vallecano,Valencia,1,0,H,0,0,D,2013
SP1,02-03-2014,Villarreal,Betis,1,1,D,0,0,D,2013
SP1,08-03-2014,Betis,Getafe,2,0,H,2,0,H,2013
SP1,08-03-2014,Celta,Ath Madrid,0,2,A,0,0,D,2013
SP1,08-03-2014,Granada,Villarreal,2,0,H,2,0,H,2013
SP1,08-03-2014,Valladolid,Barcelona,1,0,H,1,0,H,2013
SP1,09-03-2014,Almeria,Sevilla,1,3,A,0,1,A,2013
SP1,09-03-2014,Espanol,Elche,3,1,H,2,0,H,2013
SP1,09-03-2014,Real Madrid,Levante,3,0,H,1,0,H,2013
SP1,09-03-2014,Valencia,Ath Bilbao,1,1,D,1,0,H,2013
SP1,10-03-2014,Osasuna,Malaga,0,2,A,0,1,A,2013
SP1,10-03-2014,Sociedad,Vallecano,2,3,A,2,1,H,2013
SP1,14-03-2014,Getafe,Granada,3,3,D,2,1,H,2013
SP1,15-03-2014,Ath Madrid,Espanol,1,0,H,0,0,D,2013
SP1,15-03-2014,Levante,Celta,0,1,A,0,1,A,2013
SP1,15-03-2014,Malaga,Real Madrid,0,1,A,0,1,A,2013
SP1,15-03-2014,Vallecano,Almeria,3,1,H,1,0,H,2013
SP1,16-03-2014,Barcelona,Osasuna,7,0,H,3,0,H,2013
SP1,16-03-2014,Elche,Betis,0,0,D,0,0,D,2013
SP1,16-03-2014,Sevilla,Valladolid,4,1,H,2,0,H,2013
SP1,16-03-2014,Sociedad,Valencia,1,0,H,0,0,D,2013
SP1,17-03-2014,Villarreal,Ath Bilbao,1,1,D,0,0,D,2013
SP1,21-03-2014,Celta,Malaga,0,2,A,0,2,A,2013
SP1,22-03-2014,Ath Bilbao,Getafe,1,0,H,1,0,H,2013
SP1,22-03-2014,Espanol,Levante,0,0,D,0,0,D,2013
SP1,22-03-2014,Granada,Elche,1,0,H,0,0,D,2013
SP1,22-03-2014,Valladolid,Vallecano,1,1,D,1,1,D,2013
SP1,23-03-2014,Betis,Ath Madrid,0,2,A,0,0,D,2013
SP1,23-03-2014,Osasuna,Sevilla,1,2,A,0,2,A,2013
SP1,23-03-2014,Real Madrid,Barcelona,3,4,A,2,2,D,2013
SP1,23-03-2014,Valencia,Villarreal,2,1,H,2,0,H,2013
SP1,24-03-2014,Almeria,Sociedad,4,3,H,1,1,D,2013
SP1,25-03-2014,Elche,Ath Bilbao,0,0,D,0,0,D,2013
SP1,25-03-2014,Malaga,Espanol,1,2,A,1,1,D,2013
SP1,26-03-2014,Ath Madrid,Granada,1,0,H,0,0,D,2013
SP1,26-03-2014,Barcelona,Celta,3,0,H,2,0,H,2013
SP1,26-03-2014,Sevilla,Real Madrid,2,1,H,1,1,D,2013
SP1,26-03-2014,Vallecano,Osasuna,1,0,H,0,0,D,2013
SP1,27-03-2014,Almeria,Valencia,2,2,D,0,2,A,2013
SP1,27-03-2014,Getafe,Villarreal,0,1,A,0,1,A,2013
SP1,27-03-2014,Levante,Betis,1,3,A,1,1,D,2013
SP1,27-03-2014,Sociedad,Valladolid,1,0,H,1,0,H,2013
SP1,29-03-2014,Ath Bilbao,Ath Madrid,1,2,A,1,1,D,2013
SP1,29-03-2014,Celta,Sevilla,1,0,H,0,0,D,2013
SP1,29-03-2014,Espanol,Barcelona,0,1,A,0,0,D,2013
SP1,29-03-2014,Real Madrid,Vallecano,5,0,H,1,0,H,2013
SP1,30-03-2014,Osasuna,Sociedad,1,1,D,0,1,A,2013
SP1,30-03-2014,Valencia,Getafe,1,3,A,1,2,A,2013
SP1,30-03-2014,Valladolid,Almeria,1,0,H,1,0,H,2013
SP1,30-03-2014,Villarreal,Elche,1,1,D,1,1,D,2013
SP1,31-03-2014,Betis,Malaga,1,2,A,1,0,H,2013
SP1,31-03-2014,Granada,Levante,0,2,A,0,0,D,2013
SP1,04-04-2014,Almeria,Osasuna,1,2,A,0,2,A,2013
SP1,05-04-2014,Ath Madrid,Villarreal,1,0,H,1,0,H,2013
SP1,05-04-2014,Barcelona,Betis,3,1,H,1,0,H,2013
SP1,05-04-2014,Sociedad,Real Madrid,0,4,A,0,1,A,2013
